X,ERR525691,ERR525707,ERR525711,ERR525724,ERR525736,ERR525740,ERR525745,ERR525749,ERR525762,ERR525766,ERR525782,ERR525786,ERR525808,ERR525818,ERR525834,ERR525838,ERR525846,ERR525850,ERR525854,ERR525862,ERR525866,ERR525874,ERR525878,ERR525883,ERR525888,ERR525892,ERR525894,ERR525900,ERR525927,ERR525930,ERR525934,ERR525938,ERR525966,ERR525970,ERR525982,ERR525986,ERR525990,ERR525994,ERR525998,ERR526014,ERR526022,ERR526030,ERR526034,ERR526038,ERR526046,ERR526074,ERR526078,ERR526082
Actinomyces_sp_HPA0247,0.29714316330601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122927903858815,0,0,0,0.198163738299939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158234577779901
Actinomyces_sp_ph3,0,0,0,0,0,0,0,0,0,0,0,0,0.145745487087389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215811889816128,0.169044238509754
Alistipes_indistinctus_YIT_12060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36686152277609,0,0,0,0,0,0,0,0,0,0,0
Alistipes_obesi_isolate_ph8,0,0.263538996152945,0,0,0,0,0,0,0.228005117625021,0.574787548140218,0,0.233177428536469,0,0.231621536883806,0,0.273583463259959,0.293714504358086,0.225093634832821,0.115494524336289,0,0.195117769697761,0,0,0,0,0,0.178141508154082,0.136751477837532,0.274181027453899,0,0,0,0.190186458555128,0,0,0.46393122783788,0.161500898689315,0,0,0,0,0,0,0,0.64239178933871,0,0,0
Alistipes_provencensis_DSM_102308,0,0,0,0.373135315832598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126490220355337,0,0,0,0,0,0,0,0.219865171953465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alistipes_putredinis_DSM_17216,0.131278341774315,0.291780125807108,0,0.35591049953233,0.292409140267034,0,0.140244000731708,0.27842462826234,0,0,0,0.389512163351322,0.30995494670806,0.175403735305251,0,0.160825212708927,0,0.178234036638457,0,0,0.114453670811785,0.124331711194259,0.246354707764124,0.811158401890285,0,0,0.279249465319607,0,0.160261335533627,0,1.06826274990309,0.11532559765709,0.738972342853494,0,0,0.160483728666573,0.128354375404839,0,0.519556856050055,0,0.170994494389853,0,0,0,0,0.127428089876042,0.134155633401645,0
Alistipes_senegalensis_JC50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140664970642761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus_hydrogenalis_DSM_7454,0,0,0,0,0,0,0,0,0,0,0,0,0.151896148067631,0,0,0,0,0,0,0,0,0,0,0,0.125214439431923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus_jeddahensis_DSM_100537,0,0,0,0,0,0,0,0,0,0,0,0,0.335109111886518,0,0,0,0,0,0,0,0,0,0,0,0.122674660279584,0,0,0,0,0,0,0.14861467915251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus_rubeinfantis_DSM_101186,0,0,0,0,0,0,0,0,0,0,0,0,0.592717497503467,0,0,0,0,0,0,0,0,0,0,0,0.178516529415079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus_senegalensis_JC48,0,0,0,0,0,0,0,0,0,0,0,0,0.210405359731539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_caccae_ATCC_43185,0,1.82989504779393,0,0.146382172993996,0,0,0.137463884775174,0.217265101003317,3.6695531574515,0,0,0,0.290975421694952,5.33472726567309,3.12235077487777,3.29727021159671,0.140624479235419,3.76587329616139,0.208986309166972,7.8999458614245,0.596249879100231,0.210105595255056,0,0,0,0,0.23431891321512,0.112017470870805,1.76001826186174,0.24359950435792,0.930866035745687,0,0,1.92071286398519,0,0.212029109803745,0.4549734219142,0,0.210627300409551,3.10234323046085,1.30027179594397,0,0,5.05114904581091,0,0.395398934497997,0.475031356997827,0
Bacteroides_coprocola_M16_DSM_17136,0,0.396105125220855,0.194825583860025,2.96780017924395,0.353267520695519,0,0,0.230933822641165,0.29961951751983,0,0,0.619343047839428,0,0.298233536795724,0.185224198509699,0.253403191399502,0.229825301279122,0.481686880371414,0.217235918048136,0.219568367485866,0.148787504298816,0.440351240598967,0,0,0,0.322467166979362,0.470229898638448,0,0.205168738421369,0,0.1923601959357,0,0,0,0.270506974027129,0.174093897856706,0.40797237070914,0,0.421254600819102,0.186365195413527,0,0,0,0.238309525076971,0.382400694780799,0.251102429520993,0.322740678690096,0
Bacteroides_coprophilus_DSM_18228,0,0.343549920095667,0,1.05050668229672,0,0,0,0,0.16009536063916,0.223590590125798,0,0.334061787661083,0,0.273788164927222,0,0.305037316676701,0,0.337256452562017,0,0,0.207102862827151,0.295867763172694,0,0,0,0,0,0,0.233528136970713,0,0.13396749169043,0,0.53292820945371,0,0,0.22856877102224,0,0,0,0,0,0,0,0.204895547275151,0.461685335375869,0.167710522043429,0.151647333341183,0
Bacteroides_eggerthii_DSM_20697,0.122315913298142,5.01125774232757,0.626042895877707,1.31170945773586,0.195820925846556,0,0,0.528788663188354,0.147337822734402,0,0,0.67480504347428,0,0.234072627789656,0.323756199883118,0.185750484567701,0.29250731465111,3.35638999334052,0.196606222111471,0.130831070683159,0.303573224553589,2.62711078035137,0.543953439006988,2.95949196090286,0,0.319999857557394,0.699738479395913,0,0.228333534006511,0,0.319445262115497,0,0.174340521441666,0,0.29868734448838,0.450321058647747,0.191633047698183,0,0.676352818628355,0.143298517832486,0,0,0.298366603118819,0.818119131803793,9.31646249358355,0.183640499586618,0.283205309708088,0
Bacteroides_fluxus_YIT_12057,0,0.20706795699943,0,0.30137100102647,0.128345478020793,0,0,0.202161934163233,0,0,0,0.12962048215101,0,0.131402065941948,0,0.153702103964408,0,0.24582961794242,0,0.130831070683159,0,0.243484887112617,0,0,0,0.219081814962985,0.179744952306634,0,0,0,0,0,0.23971968419869,0,0,0.133251991484639,0,0,0,0.169263002368464,0,0,0,0.155489227790481,0.239003307702794,0.127428089876042,0.217098579749224,0
Bacteroides_fragilis_3_1_12,0,0.301979246528456,0.566298299536342,2.64343974403716,0,0,0.191617740130179,0.28058222352521,0.388935327370424,0,0,0.257893050726984,0,0.548808429026369,0.196707339182856,0.248063664214635,0.179595712167134,0.341864448808594,0.882685455349474,0.177474593605414,0.200571724092498,0.565257042807975,0.198395257870586,0.122903133266878,0,0.242877360986191,0.508746674132727,0,0.545999776065608,0.138837870846445,0.271364205847831,0,0.344725427470564,0,0.20851462853981,0.31804936410645,0.154266400427856,0,0.484446359081903,0,0,0,0,0.25720547277965,0.603921842677113,0.179898479825,0.399213759619373,0
Bacteroides_intestinalis_341_DSM_17393,0,0.223539144258989,0.22339856579438,0.439146518981989,0.19714899923263,0,0,0.130214430589864,0,0,0,0.148990929819834,0,0.1582854212783,0,0.15667473989716,0.142632088204628,0.195898022250338,0.208986309166972,0.162690774300817,0,0.227375190270165,0,0,0,0.29209636852751,0.218261727800913,0,0.397091841906176,0.1464141205083,0.137396714157401,0,0.170384906028898,0,0,0.156585338496535,0.147634777021518,0,0,0.370754979288622,0,0,0,0.518766354589043,0.282139761189789,0,0.21127205929747,0
Bacteroides_neonati_MS4,0,0,0,0.318595817326738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171727731543874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_oleiciplenus_YIT_12058,0,0.267466050336083,0.127285090100695,0.473584645359212,0.228894613066401,0,0,0.173378190766275,0,0,0,0.126273938102647,0,0.154615338638525,0,0.158458321456811,0.142632088204628,0.288092856244364,0.307981615740935,0,0.144977673370268,0.203767161806498,0,0,0,0.233847517225381,0.179744952306634,0,0.167348172060195,0,0,0,0,0,0,0.16533961817662,0.13619174852142,0,0.344028158808869,0,0,0,0,0.187451402582386,0.353263761769999,0,0.192481530840562,0
Bacteroides_ovatus_3_8_47FAA,0,4.55706587566071,1.29620266746629,1.52123778427419,0.289764643261431,0,0.141634058709975,4.82673028174282,1.70922309985734,0.944975678110031,0.914938704994458,1.384400201118,0,4.55850478736066,2.61453514929855,1.3068380610023,1.00045846965611,0.22662963358168,2.76900902225794,0.500575537523626,0.625685358536272,3.66551254845797,0,1.61987969568947,0,0.507070240483817,0.174934619848978,0.312791591013614,2.14714273334705,0.620993551406993,0.16487845504655,0,1.72556386300002,0.258418644107051,6.5485281175736,6.29476024444502,4.46359267734289,0.148062059419541,0,1.35843368807305,0.491763885985086,0,0,0,0.53047608254338,0.146161649623077,0.482812189517774,0
Bacteroides_pyogenes_DSM20611,0,0.414921324835487,0.238990360630311,1.29157356693728,0.371790649501279,0,0,0.292804645041793,0.199202823459677,0,0.243328983827747,0.376149227047094,0,0.349575371438578,0.228763912704835,0.245696772962519,0.243891685690839,0.45479526591222,0.163607786586817,0.28100717003776,0.168959198411573,0.386820182509392,0.158056953804635,0,0,0.397122354128597,0.380357422485131,0.114930611861513,0.312001593815072,0,0.22327115929182,0,0.164433876312953,0,0.204760225496598,0.311232880709717,0.197058921394278,0,0.578062457197188,0.187352901182744,0,0,0,0.31388206160079,0.52231544252852,0.441311992012019,0.349312039666951,0
Bacteroides_salyersiae_WAL_10018,0,0.897309440537275,0,0.324337422760161,0,0,0,0,0,0.226753922476225,0,0.132955406254761,0,0.187619867520503,3.33049061243754,0,0,0.26273724053403,0.346472225541357,0.295790989342356,0,0.160593174268725,0,0,0,0,0.12357891918994,0,0.124803048014643,0,0.120226621245856,0,0,0,0,0.12351741486121,0.130162999970204,0,0.264458638240802,0,0,0,0,0.145315352434184,0.243669814528192,0.124612777202724,0.134798978368193,0
Bacteroides_sp_2_1_22,0,6.19722810563506,0.633826818030821,1.07059654820204,0.67611750094334,0,0.58735206103546,2.00004338900364,0.867173420074155,0.200385367654111,0,2.57556072333226,0.307904726381312,4.58170495261923,1.21465547539443,0.794052753855537,2.86353271470984,0.424063654580878,8.95337881625262,1.67916682520116,0.264329698233044,2.02853302640163,0,1.13070427071306,0,0.201022127441365,0.174934619848978,0,1.14874245411605,0.246121168435565,0.484323717162047,0,0.58047775852529,0.133557548953315,2.38762155438543,2.7077853359432,2.58459406638974,0,0.201266879978001,0.626137806603151,0.155082584152206,0,0,0.194721671918855,0.466351842201267,0.373850062077644,0.563825100965709,0
Bacteroides_sp_2_1_7,0,6.06931834081287,0,0.459236384887312,0.517342832708304,0,0,5.47270481951064,3.37813864130395,0,0.715398075354641,5.28347261579943,0.147795707414136,5.02722677021193,3.66333710449633,4.59165685416371,0,6.21497675580075,2.74847010606137,0.324235516097402,3.99556018631434,4.5076689186656,0.185315407899622,0.953717836863856,0,0.442258854842845,1.27752422764313,0,3.69491747270393,3.53911050325998,0.319445262115497,0,0.43387349589778,0,6.07609906796944,0.476583897688004,4.76120416832312,0.179689490318919,18.5424338663104,2.50092512852014,0.218707923897136,0,0,5.53936001147037,0.258818720921973,7.4928373753403,4.94149627230146,0
Bacteroides_sp_3_2_5,0,0.218837899394033,9.89192802482616,24.7360788793031,0,1.26633367844569,0.122184928173718,0,3.61894043038559,0.244683198412924,0,0.12962048215101,0.685097308132648,5.45636429030563,0,2.75546524724983,0.146253657325555,1.52191876032799,11.9193798745174,0.233217614611273,0.14606619649271,5.12136049728935,0,2.15319638683921,0,0,2.42984334805507,0,4.20678472998852,1.65472947666577,5.11457739689161,0.506767498027083,0.38038465484145,0.281647031148745,0.221666213009632,1.37629131324682,0.153663525572734,0,9.19985413443943,0,0.409572792529096,0,0,4.24894347568168,0.717009923108381,0.340113231875721,5.41599353159121,0
Bacteroides_sp_D20,0,3.11707120747828,2.96914716714332,0.324337422760161,0.858704291995341,0,0.347129016303861,5.57347163123804,3.0628526585248,0,0,1.15919405458562,1.03918594503227,0.136291140315648,3.15552147891711,2.52819881707038,3.28145654261393,0.465547257154234,0.978934674785553,0.142211173450186,3.12893703789501,4.54398896245585,0.233274857793159,1.82635058209871,0,6.60755637674848,0.402828384509547,1.23226971565086,1.49377979439255,1.44770535886263,2.2327115929182,0,15.1933192590111,0.489249321199775,0.23012479367544,7.67880274282525,3.24752453207926,0.641142414013134,0.828474517890773,2.66098758399727,1.50845355077009,0,0,0.13949688610763,2.07291750236601,4.34285440798197,2.15156406265306,0
Bacteroides_sp_HPS0048,0,0.112942078307031,0,0,0,0,0,0,0.711187082379779,7.3309947774836,0,0,0,0,0,0,0,0,0.116867567905231,0,0,0.120875448962606,0,0,0,0,0,0,0,0,0.1923601959357,0,0,0,0,0,1.30951374780748,0,0.131057779841484,0,0,0,0,0,0,0,0,0
Bifidobacterium_angulatum_DSM_20098,0.153689857939519,0,0,0,0.182586791052001,0,0,0.307919666800904,0,0.146597539844015,0,0,0,0,0.167018293010249,0,0.185631660702012,0,0.185610526092424,0.3196857670556,0.315569656465504,0.170387869948936,0.581018858361706,0,0,0.319999857557394,1.74616205407337,0.313511568825005,0.140868954630145,0.315545732573247,0,0,0,0,0,0.203274830123659,0.145837746203367,0,0,0,0,0,0,0.146767155444098,0,0.477852404417789,0.28386079325891,0
Bifidobacterium_bifidum_NCIMB_41171,0.223494434527935,0,0,0,0,0,5.47087104303643,6.66270159141619,1.2799671695589,0.187732038252401,0,0,0,0,0.299207346779201,5.40223297680772,0.142632088204628,0.656069283783565,1.27590924703993,3.83393713965873,5.1428182022383,5.4574966444966,10.40485116323,2.51944590183761,0,2.9801028028635,1.30800103848596,6.8420045245621,0.184366221678416,0.516231917895518,0,0.344341045719136,0,0,0,0.208142118435373,5.75073049302758,0,0,0,0,0,0,11.8428861033528,0.53397021573284,8.89087472703197,0.262472607767262,0
Bifidobacterium_breve_DSM_20213,1.35830340684449,0,0.716959106626082,0,0.133634472031998,0,0.519309307057266,1.40291111762605,0.172448518508083,1.40058495939421,0,0,0,0.839714907980542,0.972040894667062,1.03618236369875,0.761395542793169,1.29442803653862,2.55181849407986,2.47898290990488,4.87896473287132,5.25375291497642,2.55729184687014,1.20932947753983,0,4.37654906333812,2.5646008885355,6.60275035954584,1.16670059429392,2.15073179479553,1.90297866340179,0,0,0.509571321593045,0,1.11169093015589,1.28899281523891,0,0.121697359409934,0.537054864349437,0,0.563121304068546,0,2.20876634671104,1.22995787040858,1.64719252328029,1.2397136119535,2.14489809189669
Bifidobacterium_catenulatum_DSM_16992,0.249750102882798,0.173340171643684,0,0,11.1525545083839,0,0.459606900948674,0.742461723726565,3.77730087022584,6.25836802007364,0,0,0,0.273788164927222,1.11333290118574,0.198213120497088,0.281248958470837,0.702928881977929,0.186983569661366,0.398188993595512,4.86320382516096,1.41659886925159,0.820839485577332,0,0,2.4197437661011,2.40573482604507,0.613210640253007,1.24803048014643,0.2928282410166,0,0,0.20009310368384,0,0,0.326792244984869,0.183795674581602,0,7.09120237038672,0.144949204186519,0.163032963969615,0.286664619244593,0,0.228146904007573,1.78614571592835,0.890108023547275,4.73671835559084,0
Bifidobacterium_dentium_ATCC_27678,5.68150447702161,6.96199385741405,0,0,0,0,12.0374348454127,0.180574126615514,0,0,0,1.12445042019463,0,0,0,0,0,0,0.138870307410838,0.224118116527668,0.201115985653719,0,0.30521987707045,0,0,0.181334524424837,0.181348396459186,0.159303398206657,0,0.205729513477563,0,0,0,0,0,0,0,0,4.4068906966936,0,0,7.63691351013009,0,2.79151332231839,0,0.289519717042308,0.150348504823813,0
Bifidobacterium_longum_infantis_ATCC_15697,3.51701810530342,0,3.36660620754619,0.585528691975986,0,0,1.83289073420059,4.32088088687123,0.743289639418235,5.53169580770158,0.262795302533967,0,0,3.08509768187095,2.33309058792667,3.22132777663546,2.21624284248038,4.1845493187671,7.56603743824567,6.74188001589776,3.20365961473765,3.57178340319279,6.07611046640477,2.96438895379619,0.593088340395176,4.61946457859373,8.50109699461118,1.03510656114672,2.6089923518812,6.79048112337433,0.340056567782359,0.126689166315956,0.396230591954912,4.9432414476167,0.292117139162759,4.56932363614478,3.34688294570219,0,0,1.7426918229463,0.139181824517388,2.54257436228583,0.294982522590314,7.52292807734126,5.4387792234243,5.08210859411731,3.61499178278538,0.117652818766342
Bilophila_wadsworthia_3_1_6,0,0,0,0,0,0,0,0,3.46371067469374,0,0,0,0,2.67745636009593,1.60295528183957,1.22607210358413,1.40099614145429,0.457867263409938,0,0,0,0.14045312417987,0,0,0,0,0,0,4.1226586773432,0,0,0,0,0,0,0,4.61477514101185,0,0,0,0,0,0,0,0,0,4.47294691930621,0
Burkholderiales_bacterium_1_1_47,0,0,0,0.120550701655251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13396749169043,0,0.126790972370085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp_10_1_50,0,0,0,0,0,0,0,0,0,0,0,0,0.283793655755058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25241314409215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedecea_davisae_DSM_4568,0,0,0,0,0,0.131908428770991,0.16107150808675,0,0,0,0,0,0.145745487087389,0,0,0,0,0,0,0,0,0,0,0.169606779442515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705833344358269,0,0,0,0,0,0,0,0,0,0
Citrobacter_freundii_4_7_47CFAA,0,0,0.366275450731006,0,0.12701740463472,0.199750391774308,0.709536989209178,0,0,0,0.335804860583355,5.61092265497607,0,0,0,0,0,0,0.137485916374384,0,0,0,0,3.82967620969106,0,0,0,0,0,0.121163707445089,0.333186132560072,0,0.130758325514048,0,0,0,0,0.93295832721308,0,0,0,0,0,0.193269868908941,0,0,0,0
Citrobacter_youngae_ATCC_29220,0,0,0.467586191370001,0,0.121728410623515,0.190710468815722,0.777579743187372,0,0,0,0.540201206998663,0.768333977659262,0,0,0,0,0,0,0.188356613230307,0,0,0,0.127537303872384,0.993053216988374,0,0,0,0,0,0.1565120342478,0.381279179116083,0,0.196137488271072,0,0,0,0,1.2233720947457,0,0,0,0,0,0.241224385383698,0,0.119932319883333,0,0
Clostridium_bolteae_WAL_14578,0,0,0,0.169348594727687,0,0,0.133293710840373,0.853969092092212,0,0,0,2.63040686190265,0,0,0,0,0.141831668942394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01059010007624,0,0,0,0,0,0,0,0
Clostridium_celatum_DSM_1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123063005752047
Clostridium_clostridioforme_2_1_49FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32961291462046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643872710949643,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_dakarense_FF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465334121810914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_7_2_43FAA,0,0,0,0,0,0,0,0,0,0,0,0,4.79667629311053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113946882330284,0,0,0,0,0,0,0,0,0,0,13.3961449361792,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_AT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79456829914036,0
Clostridium_sp_M62_1,0,0,0,0,2.27310244816349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_SS2_1,0,0,1.44948605755839,0.292764345987993,0,0,0,0,0,0,0.218996085444973,0.146980679401894,0,0,0,0,0,0,0,0,0,0,0,0.371169284602864,0,0,0,0,0,0,0.230141594514107,0,0.628027307596871,0,0,0,0,0,0,0,0.139181824517388,0,0,0,0,0,0,0
Clostridium_spiroforme_DSM_1552,0,0,0,0,0,0,0.118026435398399,0,0,0,0,0,0,0,0,0,3.15325824438401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50322526524297,0,0,0,0,0,0,0,0
Collinsella_aerofaciens_ATCC_25986,0,0,0,0,0,0,0,0,0.225944083893987,0,0,0,0,0,0.185616676305584,0,0.199291274668987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211017248995889,0,0,0,0,0,0,0,0
Collinsella_ihuae_GD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122146809596781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella_intestinalis_DSM_13280,0,0,0,0,0,0,0,0,0,0,0.501268569586223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285777697280689,0,0
Collinsella_sp_4_8_47FAA,0,0,0,0,0,0,0,0,0.244062918402892,0,0,0,0,0,0.257262864915726,0,0.201692532455689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269846628236343,0,0,0,0,0,0,0,0
Collinsella_stercoris_DSM_13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132130801464365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326060129448077,0,0
Collinsella_tanakaei_YIT_12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71694405601648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprobacillus_cateniformis_D6,0,0,0,0,0,0,0.220773914195342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprobacillus_sp_8_2_54BFAA,0,6.25288007348752,0.407829619763785,0,0,0,11.8400232501798,0,0,0,0,0.725584201430346,0,0,1.27441338496147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433435082584152,0,0,0,0,0,0,0
Coprococcus_comes_ATCC_27758,0,0,0.488363275886391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124596836016447,0,0,0,0,0,0,0
Coprococcus_sp_HPP0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54297208972511,0,0,0,0,0,0,0,0,0,0
Corynebacterium_sp_HFH0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665843585981839,0,0.304927315649126,0,0.212255574947937,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61847329624157,0,0,0,0,0
Culturomica_massiliensis_DSM_103121,0,0.276094349384176,0,0.350168894098907,0,0,0,0,0.202085661779669,0.412373346544065,0,0.259903301144925,0,0.181511801412877,0,0.232045082660031,0.229418530834381,0.153646420302552,0.148492959860944,0,0.149331765860037,0.150810194731672,0,0,0,0.141132642554525,0.187773545013738,0,0.19193515592788,0,0,0,0,0,0,0.333608728381603,0.188015798567453,0,0.159139041136134,0,0,0,0,0,0.502488535450165,0,0,0
DRR042316_bin_21,0,0,0,0,0,0,0,0,0.178618575183902,0,0,0,0,0,0.158712956426355,0,0.157498891878579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154812731662667,0,0,0,0,0,0,0,0
DRR042341_bin_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335592235657047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRR042452_bin_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226458307049281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRR042469_bin_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217441181378275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dermabacter_sp_HFH0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77574338762722,0,0,0,0,0,0
Dielma_fastidiosa_JC13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80792937083249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR011095_bin_1,0,0.221194131903915,0.293537692026366,0.390348625909553,0.279175005472478,0,0,0.250364034926014,0,0,0,0.217141904971396,0,0,0.136936769041757,0.215431973918878,0.199684923486479,0.218949639837384,0.533455795202722,0,0.226186033817465,0.200310899574845,0,0,0,0.322467166979362,0.301720427344022,0,0,0,0,0,0,0,0,0.128384703172925,0.224779570982659,0,0.428283836492604,0,0,0,0,0.247031597423354,0.423215388714272,0.203324227360898,0.199606879809686,0
ERR011185_bin_5,0,0,0.574082221689456,0,0.160102741621109,0,0,0,0,0,0,0,0.354604189379451,0,0,0.154891158337509,0,0.1574864171747,0,0,0,0.187071657806138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167529647240532,0,0,0,0,0,0,0,0,0,0,0
ERR011192_bin_15,0,0.170995159288611,0,0.594135347014463,0.156130171229434,0,0,0,0,0,0,0.152325853923585,0,0,0,0,0,0.142894429060538,0.266733571335117,0.136515391904151,0,0.130670144642817,0,0,0,0.158352936149085,0.340237202838301,0,0,0,0,0,0,0,0,0,0.132574499390691,0,0.1193542808521,0,0,0,0,0,0.258818720921973,0,0.137396635402934,0
ERR011209_bin_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119613655043115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR011241_bin_5,0,0,0,0.157865383860842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1018194_bin_15,1.9474496772709,0,0,0,0,0.66181807739982,0,0,0,0,0,0,1.27785077441378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7967323197818,0.422618916333507,0,0,1.53001948272472,0,0,0,0,0,0,0,0,0,0,3.02023932385651,0,0,0,0,0.212325734395387
